N,P,K,temperature,humidity,ph,rainfall,crop,yield,fertilizer
103.8306307,41.83495056,38.89487485,30.68985879,57.32498538,6.898279443,182.4351184,coffee,63.46652972,Rock Phosphate
17.90791954,77.70613151,21.98035981,33.97492971,40.14829421,5.183690344,144.1865023,pigeonpeas,53.00461818,Urea
100.9158757,43.50073217,47.28795119,29.86108346,67.0029813,6.242999006,186.8524139,jute,79.35801515,MOP
85.62319657,72.96347542,45.83216146,27.64669083,77.9047695,5.64870345,105.8953107,banana,56.32926453,Lime
21.18911274,14.99860356,30.11496349,27.78086556,99.5209803,5.948384468,132.6396388,coconut,39.91820462,Urea
78.38851665,46.38126578,47.69577086,28.74438416,80.50180185,6.4750064,143.1990868,jute,65.55634433,MOP
66.97998139,58.63261242,36.76302144,25.89680304,82.55939126,5.81928025,166.9476564,rice,72.22220882,Lime
91.89505939,84.00238662,53.4619873,28.03939748,80.20990525,6.44424236,141.5507421,banana,69.46854895,MOP
11.0911269,65.71364201,26.65612746,24.65007776,20.85904076,5.850804777,175.7906662,kidneybeans,43.74480354,Urea
30.81904464,46.73326189,15.17492957,29.44739458,62.20747221,8.794447349,20,mothbeans,27.94459991,Urea
13.03949657,2.860750769,39.82216692,26.46590739,79.30697937,5.77773274,135.9097694,coconut,47.84775892,Urea
36.73363227,11.77969959,26.09968563,32.14750341,92.42806298,6.656115073,115.2602373,coconut,50.59361431,Urea
26.3159893,50.67882046,17.62777536,22.391574,66.44130808,8.319952513,28.22564021,lentil,34.0399813,Urea
78.37350958,41.87257152,20.7674487,26.18477053,64.11731893,6.442151297,102.8434153,maize,46.98125084,MOP
12.18915176,62.13556913,18.38984541,27.57672784,34.31439257,5.888177771,157.14443,pigeonpeas,51.24481425,Urea
51.17826715,50.23688645,53.77913003,41.45340354,91.66426487,6.405772676,28.82338627,papaya,49.13810411,Urea
125.461048,49.66253961,18.03425776,23.6604541,72.77624564,6.86705745,45.06890277,cotton,59.49315204,MOP
30.04678129,60.53660002,15.66445791,32.43692604,37.4146558,5.764374706,155.3794556,pigeonpeas,48.37095997,Urea
69.15537066,39.62033903,42.85045001,25.08394635,64.9019348,7.133475801,180.9272436,jute,66.20245193,MOP
62.32470044,55.83861811,41.7158172,28.37530786,72.95656334,7.066950251,181.9234672,jute,62.22960477,MOP
97.71728067,102.3133513,61.68837665,26.55304457,88.86445237,6.042954738,95.22554194,banana,68.73373932,MOP
27.431495,43.72402101,15.20707892,29.65960538,43.5182127,4.824569766,81.31087155,mothbeans,26.83694405,Urea
45.29875485,77.58841473,76.65977602,14.69777253,20,6.973618772,75.79384567,chickpea,47.99617327,Urea
58.18468733,80.21457212,79.05273078,16.77212635,23.38234817,7.328452331,101.1964119,chickpea,59.40668928,Gypsum
103.2640329,27.16515519,19.1701374,24.20338792,58.07859351,6.911847588,170.959118,coffee,68.76153008,SSP
16.42114465,129.7529272,140,30.22900469,81.89653521,5.557881117,35.3034923,grapes,68.7206358,Urea
62.14876884,44.05203427,10.96128527,28.05761996,65.14820147,6.999551031,126.24645,maize,46.68676202,MOP
91.25913719,61.20341025,33.98304206,24.71078744,78.36882802,6.294494218,197.8864641,jute,67.37957347,MOP
44.27661271,59.10839945,23.86839463,31.69138626,63.69714967,7.27592963,61.33247002,blackgram,38.82491757,Urea
6.645382362,140,140,22.35358741,94.92126021,5.227941433,123.3268872,apple,87.26623015,Urea
37.10162374,43.80346897,52.29661434,30.51356786,100,6.781263391,55.62665751,papaya,49.99530918,Urea
5.038721533,50.13832744,18.67553264,28.12700045,81.30953468,6.935201156,67.44591424,mungbean,35.88141577,Urea
25.72588241,45.89833038,25.02023219,25.43296923,85.0413404,6.048856936,47.4925205,mungbean,26.79939697,Urea
13.37907458,40.76361775,21.50948748,30.47016253,51.37277118,5.752361484,119.0950695,mango,37.40485551,Urea
102.8265292,20.3142974,56.02529707,32.80614044,97.88526907,6.145607711,20,muskmelon,48.65300318,SSP
0.661119166,78.44374797,8.928452951,19.64152234,71.60750413,6.625700664,72.47229961,lentil,25.2299013,Urea
100.5909377,52.67952356,23.23725649,22.65669371,82.59468988,6.336442985,80.31566437,cotton,54.11044751,MOP
125.3068218,50.98001378,22.00070408,21.36181943,67.88692729,8.123528431,119.3799554,cotton,57.13020044,MOP
26.0861647,124.0523313,140,30.68083859,87.31774329,5.66017179,51.27310234,grapes,73.01447235,Urea
117.3788934,29.54627521,51.96925126,24.74800941,81.83596164,6.305918357,41.70053574,watermelon,54.41539593,SSP
64.49226158,58.92600636,40.32492876,29.08089031,77.71191547,5.345869017,229.1699787,rice,68.14289953,Lime
18.35213288,61.74528608,22.09548719,22.06233069,46.2572495,7.369813365,136.2226071,pigeonpeas,49.70469651,Urea
28.32110607,62.2882448,20.38036619,30.80304039,88.94162531,6.319301765,57.61112085,mungbean,33.40482109,Urea
35.82091135,25.41737078,17.6454465,28.22568908,77.92365783,6.67617192,47.13704903,mungbean,33.85158164,Urea
2.244568964,43.87348331,21.4729551,30.28075254,82.97248881,6.401949821,62.53260528,mungbean,32.29665896,Urea
81.01880369,37.51977196,38.20176474,25.63143043,56.40585359,7.184480094,99.97290316,coffee,53.01384665,Rock Phosphate
12.90827949,18.17244569,33.65010368,27.89959842,91.34238913,6.253354238,181.2297656,coconut,54.64403246,Urea
97.06243971,61.40276036,33.75463178,22.90068251,88.77793882,6.410380887,272.3519394,rice,87.52735532,DAP
26.06107873,64.37134078,20.58157307,23.95916863,27.44625084,5.67165943,111.9355527,kidneybeans,41.44527854,Urea
77.71079838,52.85915273,49.5117732,28.92869272,90.00282915,7.783148408,259.1157475,rice,79.53868838,DAP
25.69064289,19.51120134,12.59721898,28.78855848,93.96316638,5.657292467,137.2396753,orange,37.06358103,Urea
51.75707767,47.99852613,49.54910829,43.08063104,100,6.967780193,20,papaya,48.33225252,MOP
53.44334405,55.64830171,55.10865548,36.73051743,99.80761341,6.761700208,177.9036352,papaya,67.09136028,MOP
18.50609417,84.47662935,15.67007214,19.63285783,20,6.582950558,103.9189508,kidneybeans,31.66851242,Urea
43.87025833,38.91930986,26.35798208,34.04493526,48.71874779,5.858021738,95.05539029,mango,35.96848576,Urea
53.06745654,46.19836466,37.3125543,24.61552861,90.16268518,7.081682441,127.5865903,jute,61.82532684,MOP
33.25750768,131.1415531,140,16.67352377,79.33379205,6.661501664,82.17666761,grapes,80.12096459,Urea
26.0433249,63.85515052,18.27118047,25.65040001,30.25485549,4.600387676,165.07822,kidneybeans,47.46427661,Urea
26.97006307,33.4800514,34.16853672,34.80530253,59.76141429,6.253130471,110.3805752,mango,39.27746598,Urea
32.56333314,65.94399492,27.22431127,32.4385411,60.77373004,7.760571425,82.92642107,blackgram,39.52194828,Urea
4.704065983,132.925045,140,20.77755169,91.42613177,5.727102373,91.90171052,apple,83.98652101,Urea
100.8554247,24.87234025,57.10581896,26.90844687,90.49131367,6.720714181,35.66282337,muskmelon,52.88987625,SSP
20.93542483,45.66396047,26.19236273,27.52715276,73.24317434,6.727884256,64.53698777,mungbean,29.7413033,Urea
29.05686208,15.4786757,55.77778522,20.02257399,98.41804661,6.89675385,127.8383483,pomegranate,48.23890976,Urea
87.74275435,50.52627696,31.5852507,24.92310607,89.71485784,6.478500851,196.4723823,rice,73.3292616,DAP
110.5164491,79.50746798,48.78604181,28.2166489,76.50751492,5.82844344,96.09714482,banana,69.56989095,Lime
69.39322548,44.88449848,17.93524895,20.88610464,68.10884048,6.895414717,47.32083856,maize,47.40067216,MOP
120.4660205,20.6032675,56.85108952,29.40770713,90.20316772,6.054570285,20,muskmelon,51.45230575,SSP
106.7502516,71.65423542,52.8477525,25.36876257,90.97645421,6.103109934,96.50946305,banana,68.23651362,Lime
29.34840898,39.7377694,17.55866227,26.5654185,54.71713059,5.867904295,30.3264122,mothbeans,31.0909256,Urea
66.35887735,41.89752141,23.52458775,21.73458447,66.31223235,5.922860804,94.58504874,maize,45.449146,MOP
19.81595143,79.91661929,29.47840506,22.74721551,64.17431338,7.531175936,26.3899533,lentil,22.04598845,Urea
94.92216067,46.39841914,31.747137,21.82164699,80.0495923,7.566013144,91.52948286,cotton,48.11626047,MOP
11.72393057,68.89810605,24.39689152,24.44665568,37.53234643,5.776738385,126.5788778,pigeonpeas,44.86658932,Urea
37.63881518,140,140,34.11742042,86.87687485,5.823361981,99.85136871,grapes,73.67644961,Urea
18.51170244,25.16583173,34.04648811,26.14097835,97.69073574,5.6889943,147.8006344,coconut,48.55634415,Urea
54.11141057,66.72094274,82.16906566,20.29079454,20.81821641,7.178382478,74.05741355,chickpea,51.69561927,Rhizobium
60.16385408,70.93619813,12.95822446,27.81937296,56.79903228,7.679063071,20,blackgram,41.20172849,MOP
96.99329931,33.63992894,51.61920079,28.71379956,75.68994028,6.687901046,56.14644298,watermelon,54.16102243,SSP
23.82550062,12.090583,31.07173688,28.65323614,100,5.827452862,177.5129781,coconut,54.59073508,Urea
37.84423729,60.45868416,55.00513011,22.94088537,92.57327109,6.815821234,209.519906,papaya,71.82724613,Urea
97.71175617,42.92507327,33.93910554,24.0752923,84.44624977,7.753861785,237.7323671,rice,78.67311052,DAP
21.28074515,21.02088365,28.93575824,31.23466024,43.31780416,6.343989136,110.4614854,mango,41.17758016,Urea
96.98630716,33.33527133,28.59991884,28.75488145,56.69456951,5.84130629,160.7848486,coffee,60.03415378,MOP
0.601129574,118.3965424,140,21.26551746,92.95593232,5.787596144,104.7842743,apple,79.47327244,Urea
101.4641795,19.13115837,42.85487301,29.94672224,95.37838835,6.510508263,20,muskmelon,49.40688392,SSP
43.52003427,62.90412605,14.91742061,27.8225711,46.89344308,6.836439674,179.8724514,pigeonpeas,58.43732582,Urea
33.35541434,11.1593346,11.70587898,13.15049548,91.57465981,7.743446425,122.3710169,orange,45.96205564,Urea
35.31481222,121.4003502,140,22.25365019,96.58556051,5.126732394,158.2392659,apple,85.8312354,Urea
115.53522,63.25218282,15.88149485,22.51559893,78.02474984,7.308678974,78.57257855,cotton,51.19772732,MOP
22.53589274,14.82833524,28.32757068,26.49078578,97.19893657,6.236873663,125.8684629,coconut,44.06670171,Urea
28.59492391,9.728718951,33.15461062,25.7751583,100,6.253805624,209.570651,coconut,57.11479129,Urea
103.2044087,35.44324518,28.45996533,25.34527852,46.5466691,6.62145016,166.1323761,coffee,65.08605873,MOP
86.85264653,16.65383431,48.14329346,25.0716072,83.7373814,6.560986636,81.68216073,watermelon,46.2568291,SSP
101.896275,99.71824942,59.39567447,27.36532285,73.62198158,6.468280577,111.1806718,banana,76.48220252,MOP
65.01293667,61.56626814,50.77108487,26.92844347,100,6.788136119,155.2357748,papaya,59.39147462,MOP
43.20469179,51.91880752,22.48521195,30.78171357,65.48189117,6.788706007,77.07897985,blackgram,38.24918859,Urea
41.07045613,20.59980012,14.7919222,31.77996863,91.68788799,7.092520655,71.04784182,orange,39.34895911,Urea
88.83811741,20.99000123,43.66816139,24.68165161,90.91913755,6.319383144,20,watermelon,49.58664578,SSP
81.0368583,36.50999665,49.02080929,27.03062042,80.57233358,6.2238597,133.1092849,jute,60.98784237,MOP
119.8795339,15.4949746,50.52460491,26.59373695,77.20886885,6.527535493,20,watermelon,55.16251386,SSP
115.535729,35.47225544,12.06074801,23.81633814,82.69809489,7.451812462,57.65302251,cotton,55.06027443,MOP
126.4216721,69.03364201,50.88887335,26.26549845,76.31361704,6.830243329,74.17340556,banana,68.95012668,MOP
28.58901209,83.63770924,17.73812735,23.74779797,27.42447459,5.966220567,66.94519078,kidneybeans,34.64294447,Urea
45.72784471,69.608109,76.92261226,22.1346221,25.59034725,7.055359982,91.77158797,chickpea,52.93659625,Urea
66.77197411,47.85657214,43.36425309,39.64642773,85.81564182,7.040815258,112.0061235,papaya,60.18248994,MOP
122.9764043,21.44205441,24.745608,28.25205883,73.61515673,6.588063959,189.3401502,coffee,72.42058349,MOP
4.438905155,137.0925866,140,45,93.11716839,5.809145946,109.0853144,grapes,73.93587766,Urea
38.97403593,70.16953379,10.13292825,24.88588523,43.24083271,5.772789331,177.4095071,pigeonpeas,59.07396058,Urea
105.184918,39.5307653,38.3079683,27.87627057,56.96958115,6.803705487,174.5863773,coffee,62.9347411,Rock Phosphate
22.44239424,56.71031396,18.66810166,20.90967162,20,5.912145993,53.80116666,kidneybeans,34.53621478,Urea
127.9508859,51.27460554,16.27162385,24.90694601,73.5813078,6.479561565,62.75750054,cotton,58.87092572,MOP
7.773926428,71.06160019,19.63898416,21.48019467,22.03140763,5.745234546,107.2447485,kidneybeans,33.04132528,Urea
33.38332891,28.07803241,30.30320029,25.74242027,93.52151162,6.241925914,167.366683,coconut,56.57646045,Urea
32.96359666,0.416011374,15.64180795,27.08683037,84.9812518,7.382962787,81.84969053,orange,35.62862291,Urea
77.39230097,30.50455204,29.48248026,23.96358841,92.4644823,6.703668189,149.5885497,jute,65.90782023,MOP
101.3854549,28.73234767,62.4934537,27.68186797,89.68290425,7.05850715,20,muskmelon,50.87612706,SSP
34.30724566,54.76699501,19.14911051,17.50101708,20,5.76324636,101.1157267,kidneybeans,38.9734221,Urea
79.12426288,34.87546462,36.85866333,24.89142864,79.92991704,6.810011829,180.5991922,jute,63.6190187,MOP
37.12609967,63.18785512,52.76269583,29.79108959,96.83056964,6.697101056,230.5910646,papaya,74.4484043,Urea
81.31129081,35.28990719,22.89893998,29.16147736,59.03483521,7.029715871,98.33970329,coffee,55.37470291,Rock Phosphate
111.6408543,23.02269541,47.91689808,30.17477485,96.32756468,6.143467683,26.4174672,muskmelon,55.61263851,SSP
31.0845335,73.4811598,20.0685544,30.83574193,73.05454529,6.276882038,20,lentil,28.66252115,Urea
30.73348469,57.90738374,18.98552747,30.2871615,61.36635861,6.739715351,39.11745308,mothbeans,37.78294053,Urea
73.26931397,46.90247824,50.82220762,27.68834304,93.98934093,6.586161591,161.4226124,jute,61.58137667,MOP
45.85642521,63.86415867,5.611970413,34.62284788,66.26626829,7.355179245,91.35121548,blackgram,43.50831314,Urea
26.30034876,73.90710917,21.3050549,37.33153065,68.29610046,6.062297305,20.88445583,blackgram,39.70671301,Urea
12.9330129,22.21683051,18.63632676,10,91.9224946,6.437826217,96.91553282,orange,25.45361217,Urea
124.4531923,51.46229228,22.32435522,24.22486632,86.82083501,5.628231211,112.4081803,cotton,54.86528728,MOP
85.35152921,50.85844226,26.07811648,15.64247662,86.37346126,6.078022246,213.8605514,rice,62.22666534,DAP
17.02323424,140,140,28.23520288,86.15062868,6.251640201,114.0269333,apple,83.68016391,Urea
15.48027699,50.5853147,23.37180719,26.90004954,44.75099493,9.5,63.07698591,mothbeans,33.56168361,Urea
102.9818055,78.86645699,50.67226326,27.35863334,84.87875708,6.421041493,107.4225363,banana,63.16686011,MOP
39.72329195,13.98402625,22.70246245,26.05496403,48.2237732,4.315253315,111.2362518,mango,33.36514903,Urea
0.914089114,31.29774203,32.58711745,34.06768912,47.31705986,4.23917408,98.28930371,mango,38.3321639,Urea
0.132498713,49.02502154,11.33742305,27.46168392,57.09927122,7.962224542,50.68531872,mothbeans,27.00516404,Urea
92.76644098,6.128668426,47.94250739,25.82852086,85.4096978,6.176098536,20,muskmelon,39.58724888,SSP
31.15303519,133.5776466,140,17.45739007,92.25901817,6.164111169,131.6896538,apple,88.85258536,Urea
49.01259531,16.92385445,31.79956534,26.62470898,50.07039316,4.792038991,78.32254733,mango,38.95096582,Urea
57.81123438,45.66053305,32.55694852,24.36367823,74.71350671,7.759505771,159.1307016,jute,54.84665301,MOP
86.71999281,33.50067067,41.71596758,27.9890063,53.5693104,6.177648738,156.5703458,coffee,69.60625465,Rock Phosphate
76.64100992,42.97859901,20.82296798,23.95391528,65.8276666,5.893390347,93.67519481,maize,46.21740495,MOP
68.92099021,62.53043003,29.1190916,19.26506197,83.20308343,5.237322065,226.1430031,rice,71.87438451,DAP
34.49544512,70.61703931,24.41735526,21.8483794,24.92960261,5.742963744,38.20980664,kidneybeans,29.78365931,Urea
108.0983296,19.83911536,40.4233674,28.30023597,97.54729187,6.318050036,20,muskmelon,49.25701349,SSP
15.73122821,134.4745572,140,24.69803125,85.3525869,6.009664112,23.08508156,grapes,76.05597835,Urea
3.292543442,32.96302706,14.31053015,15.82102158,84.08249135,6.817229105,71.12473167,orange,37.4077123,Urea
2.791216844,69.95894812,19.66013956,18.18143386,59.51596039,7.685433179,23.37635194,lentil,42.41851027,Urea
20.25838178,47.62399692,26.49285698,33.82532049,88.2122021,7.161025921,59.63679629,mungbean,33.81862479,Urea
77.99672984,32.04813972,43.51934956,26.2000722,72.8282666,6.692682412,220.8249455,jute,65.02062718,MOP
27.79640143,53.34763581,21.51845356,26.83967772,62.0072184,4.096863412,58.58797006,mothbeans,37.31206135,Urea
96.38925014,55.5453224,49.41067172,26.74928996,73.49077979,6.188463592,172.2876894,jute,70.4167429,MOP
36.22973597,51.46510193,46.05174422,39.85350483,92.36544666,6.607271948,231.7909414,papaya,71.67644578,Urea
23.16292757,49.66198381,25.13924098,30.04185098,84.61875652,6.680618015,41.34040675,mungbean,34.01683505,Urea
99.07167593,29.77409565,36.21755537,27.6513659,46.60175872,6.053553576,166.5670736,coffee,60.80678461,SSP
33.73913639,84.46709976,27.33083816,39.12522909,65.49751592,6.276677802,115.352226,blackgram,40.94870434,Urea
41.58992027,76.11352511,6.012657153,19.83891748,71.56774608,6.752969398,36.88372844,lentil,36.94580373,Urea
92.33135681,86.90868925,52.26732753,28.78737692,78.76770739,6.522531797,75.77483628,banana,66.39418997,MOP
125.6417672,21.03410294,53.60080401,23.20136233,80.93891678,6.320065923,110.2700428,watermelon,60.48772738,SSP
18.10367372,34.77493588,15.87837401,29.70098683,85.53988518,7.125443182,46.5319363,mungbean,26.09629615,Urea
31.79166883,80.53410405,28.47391128,22.83117915,43.90579424,4.739507884,186.7261676,pigeonpeas,51.68748059,Urea
96.70266774,37.27814263,50.7426824,24.08969971,82.16171813,6.898717823,221.548116,jute,72.14445958,MOP
23.81040566,39.49686941,27.96014306,27.96700216,92.58421347,6.9900378,92.96000267,mungbean,36.79478467,Urea
1.085383724,43.06092502,25.70168071,27.39686382,84.72101546,6.982943666,35.17308715,mungbean,26.10822091,Urea
116.9702938,94.88658366,46.71805341,26.43262559,81.3988663,6.328090775,105.6982879,banana,75.29958504,MOP
13.81862957,120.4984802,140,16.52894143,74.25779135,5.184668106,43.54381031,grapes,72.56227277,Urea
70.23455748,44.93495648,18.48965049,27.0669475,74.14365965,7.490502492,110.5659421,maize,52.29831635,MOP
34.39118674,124.2319541,140,25.38904045,88.54466341,5.404557706,122.1250531,apple,83.30788445,Urea
78.19789494,46.28817554,28.78966343,23.04544714,61.94594665,5.670897959,100.7804344,maize,47.47273647,MOP
